mass,limit_95,med_limit,2sigma_up,1sigma_up,1sigma_down,test_statistic
0.13121,7.589824480008239e-10,1.2030346800307346e-09,1.7860081406829856e-09,1.522685349591723e-09,7.589824480008239e-10,-1.496754500700544
0.13125,7.555216101632755e-10,1.2011058552062495e-09,1.7849873297557143e-09,1.521331106412463e-09,7.555216101632755e-10,-1.7261844895655731
0.1313,7.659623954042132e-10,1.2077659014372908e-09,1.789664371772643e-09,1.5267043665827657e-09,7.659623954042132e-10,-1.4838202108175165
0.13134,7.505008471698472e-10,1.1990964540907928e-09,1.7851194762026327e-09,1.5206237490994942e-09,7.505008471698472e-10,-1.0987882353986356
0.13138,9.12086702415428e-10,1.199647809991358e-09,1.7854979295821226e-09,1.5210619285631553e-09,7.513799732043111e-10,-0.6936519916226944
0.13142,1.032132303226351e-09,1.1999542560947361e-09,1.7857965714627566e-09,1.5213596786762147e-09,7.517502202755086e-10,-0.4270578489144641
0.13147,1.0685855791848413e-09,1.1996100239308184e-09,1.7854011144847227e-09,1.5209853152954857e-09,7.5143541801279e-10,-0.3389897060109095
0.13151,1.0507884397180939e-09,1.1995536197850226e-09,1.785450430602939e-09,1.520983642530399e-09,7.512918838115327e-10,-0.3822304821197307
0.13155,1.1085622632627782e-09,1.2020925265370994e-09,1.7887214780800505e-09,1.5238900829165166e-09,7.53571387022922e-10,-0.2438159891117228
0.1316,1.3681511901721317e-09,1.2098666730863169e-09,1.8016318099552945e-09,1.5345166635677135e-09,7.569458320911796e-10,0.4565901029925577
0.13164,1.5940159995694996e-09,1.2221941166740464e-09,1.8160494046267628e-09,1.5470905291098994e-09,7.70871610430743e-10,1.1795486238466792
0.13168,1.6397028371721057e-09,1.2191640413056992e-09,1.8145682427326477e-09,1.545788999249097e-09,7.637881162595351e-10,1.3326788826775118
0.13172,1.957048987410817e-09,1.2406341468611663e-09,1.8360660112068822e-09,1.5668688600253352e-09,7.897622510641325e-10,2.5358413921042824
0.13177,2.0374025786656224e-09,1.2331833909268872e-09,1.8340286766076186e-09,1.5627393789694869e-09,7.742082869794995e-10,2.8605703975365864
0.13181,1.9031650564378274e-09,1.2380392163384642e-09,1.8394590191548683e-09,1.5678342268366e-09,7.794194519433919e-10,2.269302533759107
0.13185,1.812417747904316e-09,1.2438075671779714e-09,1.840013970595638e-09,1.5704504537706135e-09,7.926337102024034e-10,1.9266649975807506
0.1319,1.4520515595754749e-09,1.2336417332811518e-09,1.837050807513779e-09,1.5647218165528102e-09,7.715486135153746e-10,0.6304028532355538
0.13194,1.1545715382019748e-09,1.2325478872373522e-09,1.8340831356088043e-09,1.5625364632643082e-09,7.725221558804721e-10,-0.19966338385980165
0.13198,7.845149523237472e-10,1.2413776558777285e-09,1.8503591141723048e-09,1.5758158038384503e-09,7.845149523237472e-10,-1.278861377127423
0.13203,8.02071831675449e-10,1.2499403102852949e-09,1.8506860413179668e-09,1.5777157597931773e-09,8.02071831675449e-10,-2.548860154126727
0.13207,7.685016133294373e-10,1.229177611023828e-09,1.8310387148048793e-09,1.5593445216590724e-09,7.685016133294373e-10,-2.995211237260325
0.13211,7.412472142518845e-10,1.211188235191163e-09,1.8177199150140517e-09,1.54447293867325e-09,7.412472142518845e-10,-3.335581395605801
0.13215,7.523834635701205e-10,1.2098156313110468e-09,1.8052861426437958e-09,1.5366581851629612e-09,7.523834635701205e-10,-3.5370526887940734
0.1322,7.965046819192229e-10,1.2353546891269403e-09,1.819938063095977e-09,1.5553236732565238e-09,7.965046819192229e-10,-3.818602745761316
0.13224,7.752297464929201e-10,1.223111946285525e-09,1.8129045896953343e-09,1.546371767724687e-09,7.752297464929201e-10,-3.6724256809488622
0.13228,7.65388544619555e-10,1.2175517760319872e-09,1.8099968765739977e-09,1.542460305016963e-09,7.65388544619555e-10,-2.79282151955521
0.13233,7.641621580159998e-10,1.2210851083392305e-09,1.8177673995633378e-09,1.548433624128385e-09,7.641621580159998e-10,-1.1033383304895183
0.13237,1.3764817948917202e-09,1.2192792211564436e-09,1.8152184108378403e-09,1.5462066926956523e-09,7.63296746567564e-10,0.4510460233171631
0.13241,1.845835846309799e-09,1.225417991364155e-09,1.8163060654387135e-09,1.5491844610551156e-09,7.781908170300232e-10,2.1007473767398164
0.13246,2.2996645105219836e-09,1.2192468567721288e-09,1.809703676610648e-09,1.5429335822573341e-09,7.699835043887148e-10,4.274747735729488
0.1325,2.464072536729608e-09,1.2250598230765444e-09,1.8097740936875373e-09,1.5452709278625816e-09,7.839050155478642e-10,5.200042814647506
0.13254,2.482575913967351e-09,1.1734062576040952e-09,1.7749926252849589e-09,1.5044333770225974e-09,7.02565608419465e-10,5.303553814491226
0.13259,2.1590611142337837e-09,1.2244456847194364e-09,1.8104195847652066e-09,1.5454153878933246e-09,7.815923299668476e-10,3.597984553907517
0.13263,1.8060791315279634e-09,1.2009250479238132e-09,1.797981872589234e-09,1.5286714435058275e-09,7.407271055620434e-10,2.005379289695504
0.13267,1.6468677983099282e-09,1.2287835897719267e-09,1.812995842937885e-09,1.5488583065064278e-09,7.846904979812288e-10,1.3601932535385703
0.13272,1.4098334135148275e-09,1.2126738522366444e-09,1.8038595100378198e-09,1.5369452792486946e-09,7.609315709466727e-10,0.5845180699901952
0.13276,1.245001174028765e-09,1.2088950015134559e-09,1.8000338057234174e-09,1.53320367817367e-09,7.564602870415528e-10,0.09836326039988884
0.1328,1.0361508167856941e-09,1.2102711535646996e-09,1.8011173118852371e-09,1.5343785733274586e-09,7.584929124994355e-10,-0.4377845813775165
0.13285,7.610809402934028e-10,1.204134193662507e-09,1.7941339127579973e-09,1.527870617729074e-09,7.520301929126879e-10,-0.9898965216367543
0.13289,7.460332180926401e-10,1.201447005591342e-09,1.7937439226373572e-09,1.5265880923132155e-09,7.460332180926401e-10,-1.1448585584247768
0.13293,7.70314671880004e-10,1.2162270696758313e-09,1.8031928589509373e-09,1.537951439237484e-09,7.70314671880004e-10,-1.463189536231161
0.13298,7.783316966759313e-10,1.2248268984443554e-09,1.8136530610542132e-09,1.5475107780508417e-09,7.783316966759313e-10,-1.5109159214442236
0.13302,7.570160366501824e-10,1.2109766566071093e-09,1.8035912016604775e-09,1.5361467615876786e-09,7.570160366501824e-10,-1.1754637816057572
0.13306,8.312457500860581e-10,1.2151029800001798e-09,1.8068563916727802e-09,1.5396907363079795e-09,7.629977561607687e-10,-0.8722105827474699
0.13311,7.601654421390649e-10,1.2132245281051517e-09,1.8054718889408425e-09,1.5381371948591273e-09,7.601654421390649e-10,-1.0005052758040438
0.13315,7.489156409288421e-10,1.2041452877293838e-09,1.7966780699024075e-09,1.5293899269798595e-09,7.489156409288421e-10,-1.1387642417678625
0.13319,7.492999528262716e-10,1.2033507429831605e-09,1.7947652119299482e-09,1.5279488893027172e-09,7.492999528262716e-10,-1.3065916312728934
0.13324,8.423556612518411e-10,1.208263805279536e-09,1.7979526859164632e-09,1.5317378264692728e-09,7.573957217070064e-10,-0.8442259126013981
0.13328,1.0890622825378832e-09,1.2061466192721405e-09,1.796717685741949e-09,1.5301717086717329e-09,7.538305395864604e-10,-0.3069581179960278
0.13332,1.3498119159464163e-09,1.199652663469271e-09,1.7867852736155874e-09,1.521772198417788e-09,7.501361734968926e-10,0.43409956181969717
0.13337,1.5490558913103413e-09,1.1997104874126854e-09,1.7848902908117482e-09,1.520691081437417e-09,7.52475463096769e-10,1.1038267342797428
0.13341,1.716875641784678e-09,1.197539444409804e-09,1.7727225001272713e-09,1.512692264902874e-09,7.618426725606612e-10,1.8057948746373345
0.13345,1.6263364628009847e-09,1.1773040722098293e-09,1.7559600694622777e-09,1.4949175375428433e-09,7.330295141448182e-10,1.4718479194054432
0.1335,1.5126003152238007e-09,1.1690237601971744e-09,1.7423402741701382e-09,1.4836233600309688e-09,7.294942583450128e-10,1.0970495463671914
0.13354,1.5221727435068429e-09,1.1703869834800031e-09,1.7425192573539014e-09,1.484265478699923e-09,7.325751230819458e-10,1.1363836261306828
0.13358,1.561511145230244e-09,1.1794865444876295e-09,1.7484815469062111e-09,1.4913499093259403e-09,7.473469409735069e-10,1.2824233309043684
0.13363,1.5452593445723073e-09,1.1780604576964785e-09,1.7455820316009756e-09,1.4890843787109452e-09,7.473899323809584e-10,1.233499049015648
0.13367,1.4550190709028385e-09,1.1640915574337474e-09,1.7333670752883468e-09,1.4764106167234834e-09,7.283650216431213e-10,0.9227502001757997
0.13371,1.2599678410710598e-09,1.162902670142207e-09,1.7320907125759773e-09,1.47521321190292e-09,7.269010195901469e-10,0.2817880108584556
0.13376,8.127357153471523e-10,1.1636387220641384e-09,1.7322618014727367e-09,1.4755993959891807e-09,7.284960851694206e-10,-0.8425924564236402
0.1338,7.398625335373954e-10,1.1708042813386524e-09,1.737106804241391e-09,1.4812814415596373e-09,7.398625335373954e-10,-1.5810647487008926
0.13384,7.495947944516662e-10,1.1753646943119386e-09,1.7382559427974494e-09,1.4837395128623224e-09,7.495947944516662e-10,-2.079404196058388
0.13389,7.229896881432456e-10,1.158439229300465e-09,1.7263865513830669e-09,1.4701072310594391e-09,7.229896881432456e-10,-2.332660786754717
0.13393,7.359050712203453e-10,1.1662971171510483e-09,1.7313609308837715e-09,1.4761275552142699e-09,7.359050712203453e-10,-2.310793446447272
0.13397,7.099960648730945e-10,1.1504238523397106e-09,1.7212533852381454e-09,1.463928889644506e-09,7.099960648730945e-10,-1.638486575460145
0.13402,9.49237341228773e-10,1.1593147894330337e-09,1.7272011429342234e-09,1.4709277254872471e-09,7.241344317728547e-10,-0.5455276359581367
0.13406,1.314506395315668e-09,1.1597850524402234e-09,1.7274867315217235e-09,1.471278391828371e-09,7.249387403145117e-10,0.46344240995199587
0.13411,1.5665611157436688e-09,1.1651761811918683e-09,1.7301259668297976e-09,1.4749497642041034e-09,7.347521925509553e-10,1.35561126474601
0.13415,1.6398693614032628e-09,1.170860702181406e-09,1.7337917021954447e-09,1.4793374821318516e-09,7.441063067021275e-10,1.6436483180908887
0.13419,1.581464887090379e-09,1.1631326526251883e-09,1.7290223674302403e-09,1.4734916970263415e-09,7.311835168145635e-10,1.4116543405133362
0.13424,1.4325405160609795e-09,1.160806202801101e-09,1.7281418429726337e-09,1.4720552981603509e-09,7.2666392245341e-10,0.8596206051474559
0.13428,1.2662184100803312e-09,1.1611490740273688e-09,1.7283374023252616e-09,1.4723046173268466e-09,7.272569110473873e-10,0.31196514887373866
0.13432,1.1833591738340905e-09,1.1606396927675181e-09,1.7280893139235098e-09,1.4719539228099654e-09,7.263572714798917e-10,0.06398185090945087
0.13437,1.042330964217664e-09,1.1641249292502565e-09,1.7329427271360037e-09,1.4761796396951567e-09,7.289211549522597e-10,-0.32610510345081434
0.13441,1.0444408688173502e-09,1.1690036475944183e-09,1.7391625306271567e-09,1.4817575112927838e-09,7.33195872634209e-10,-0.32895609298574263
0.13445,1.1291265742576374e-09,1.167701853789559e-09,1.738523412707293e-09,1.4808663535125294e-09,7.308519593365961e-10,-0.10762788932187238
0.1345,1.2040454222749968e-09,1.168358633464055e-09,1.7387969226400536e-09,1.481285921403624e-09,7.321014755472548e-10,0.10374694089350907
0.13454,1.2385293462141886e-09,1.1682160101735722e-09,1.738487586581729e-09,1.4810489609151933e-09,7.321225715975458e-10,0.20615870017994067
0.13459,1.207631451200067e-09,1.1668889568553571e-09,1.7365117498514342e-09,1.4793708006202594e-09,7.312630282084124e-10,0.11884126445185703
0.13463,1.2273585312943644e-09,1.1655384893937306e-09,1.7347427293311636e-09,1.4778015716061837e-09,7.301205619355452e-10,0.18020790442190227
0.13467,1.2855728094151575e-09,1.1642630196111553e-09,1.7333193467854599e-09,1.4764654025018865e-09,7.28743590255174e-10,0.35976844460887725
0.13472,1.232642669872099e-09,1.1666230222138553e-09,1.7369635598483508e-09,1.4795390161919407e-09,7.300406155784504e-10,0.190037622270663
0.13476,1.1849659384357529e-09,1.1706015396782606e-09,1.7424322418586922e-09,1.484316848952808e-09,7.330760328275359e-10,0.040963707375886206
0.1348,1.0504946458556924e-09,1.1714401448245086e-09,1.7435319405051359e-09,1.4852931304800917e-09,7.337772996715075e-10,-0.3214213249972527
0.13485,9.281854923035326e-10,1.1700452355001728e-09,1.7430907916110286e-09,1.4837507284685193e-09,7.324510487676964e-10,-0.6100115557681376
0.13489,8.182001378506246e-10,1.1674618615034047e-09,1.7397310783002392e-09,1.4814904741724523e-09,7.287868148919047e-10,-0.8400699631693033
0.13494,7.998571925450552e-10,1.1692358128071825e-09,1.7413012783218262e-09,1.483112346228961e-09,7.311625507236999e-10,-0.8763717789945361
0.13498,8.332856340664679e-10,1.168665058681789e-09,1.7409356112462089e-09,1.4826721715383981e-09,7.302337926326754e-10,-0.8108193626446766
0.13502,9.462214991048906e-10,1.1685068108731237e-09,1.7405004921492597e-09,1.4823536477785528e-09,7.303760521124628e-10,-0.5686757793260974
0.13507,1.0469708559951286e-09,1.1712646041506957e-09,1.7429611031712402e-09,1.4848842833270788e-09,7.3406388763311e-10,-0.3289631122913293
0.13511,1.1705837312026521e-09,1.1701966679248543e-09,1.7419366176482983e-09,1.4838649877150178e-09,7.327038405590142e-10,0.0010930468278463766
0.13516,1.3364956353504648e-09,1.1702861884386322e-09,1.7418117180016346e-09,1.4838255528321527e-09,7.330753444138642e-10,0.5015966809200583
0.1352,1.4657637546607389e-09,1.1674577634792461e-09,1.739846308310343e-09,1.4815531632871613e-09,7.286603789434787e-10,0.937334517224681
0.13524,1.5607811870695567e-09,1.178519989588363e-09,1.7487732799386702e-09,1.4911502255710907e-09,7.44598333280518e-10,1.2737248742352254
0.13529,1.5761623642991927e-09,1.1780533105466993e-09,1.7497906323931042e-09,1.4915623854131678e-09,7.42268247009796e-10,1.323553898070253
0.13533,1.5350893102604988e-09,1.176042547871261e-09,1.7523999311584619e-09,1.492296228955556e-09,7.343816437167661e-10,1.1480681319500712
0.13538,1.3448028695688287e-09,1.1760799059358651e-09,1.751630530806511e-09,1.491861833195048e-09,7.353531684526683e-10,0.5020023101606341
0.13542,1.2107344424319715e-09,1.176886672224395e-09,1.7517382902524421e-09,1.4922472070067895e-09,7.3713272365316e-10,0.09674536724516679
0.13546,1.0070449945427136e-09,1.1749849619217525e-09,1.750063367871342e-09,1.4905197048335853e-09,7.345357961396695e-10,-0.4390433213972562
0.13551,7.548974251331235e-10,1.1795544198655879e-09,1.7553322161469866e-09,1.4954168460674713e-09,7.392024770604637e-10,-0.9703932170865277
0.13555,7.51262709640316e-10,1.1876357413469624e-09,1.7615109307364206e-09,1.5022290721288015e-09,7.51262709640316e-10,-1.33484094858738
0.1356,7.435716706093713e-10,1.1831673469988278e-09,1.7589183639432857e-09,1.4989507656216761e-09,7.435716706093713e-10,-1.4115310803973857
0.13564,7.386377374742974e-10,1.1806381038519696e-09,1.7579755467005306e-09,1.4973987621585916e-09,7.386377374742974e-10,-1.1491846740553693
0.13568,9.799543815532638e-10,1.1808517602270709e-09,1.7577538470970531e-09,1.4973546657480217e-09,7.394021398279023e-10,-0.5120082168981567
0.13573,1.1894419663150372e-09,1.1829873893718823e-09,1.7607258589484995e-09,1.4999386039999963e-09,7.410011724182511e-10,0.018813917629317247
0.13577,1.3660843869573412e-09,1.1929909057798914e-09,1.776870234427153e-09,1.5133558423885216e-09,7.457963466850945e-10,0.5075434466514396
0.13582,1.4344913094533907e-09,1.2000178832234563e-09,1.7853454500391941e-09,1.5211016971203737e-09,7.525531686878061e-10,0.710325844602175
0.13586,1.5010710097210445e-09,1.2015889775869065e-09,1.7880063168319372e-09,1.523283980114972e-09,7.531476345797378e-10,0.9255571127990916
0.1359,1.4507115576109723e-09,1.2016938278028339e-09,1.7882228901619083e-09,1.523452310227658e-09,7.531422154973832e-10,0.7552743799622872
0.13595,1.3474254138967043e-09,1.2037878576833947e-09,1.790890228719086e-09,1.5258424745112981e-09,7.549956888639835e-10,0.42038572942004515
0.13599,1.241837022087295e-09,1.203964945578892e-09,1.7927461964584434e-09,1.5270012771588494e-09,7.532153479150546e-10,0.10321455483546658
0.13604,1.1391429643425768e-09,1.2066670497039436e-09,1.7956550761402137e-09,1.5297719313017187e-09,7.56244377039299e-10,-0.17714692900719065
0.13608,1.0355135493372461e-09,1.2062810643971164e-09,1.7961135011700974e-09,1.5298873293804046e-09,7.547838595392761e-10,-0.43379276529562383
0.13612,1.0901283198910758e-09,1.2071092600769532e-09,1.7964760908858698e-09,1.5304265353330689e-09,7.56337461773186e-10,-0.3021447333750559
0.13617,1.1697227380917801e-09,1.2053691411846881e-09,1.7948373066870535e-09,1.528780369413745e-09,7.541056959764844e-10,-0.09745896288142876
0.13621,1.2665543631848577e-09,1.206743949982663e-09,1.7955963839865025e-09,1.5297689804347066e-09,7.564913861366554e-10,0.16988448666703854
0.13626,1.332746855415556e-09,1.2069562880184026e-09,1.7963085580762248e-09,1.5302697774302222e-09,7.561589756948155e-10,0.36225139989223876
0.1363,1.427873670619791e-09,1.2050897948603629e-09,1.7949326131691853e-09,1.5287321742190392e-09,7.532861617168395e-10,0.659352516679044
0.13635,1.5072160218152313e-09,1.2092568094701487e-09,1.7984746559486097e-09,1.5324528300898054e-09,7.590704227961408e-10,0.9187111718555456
0.13639,1.538097413542732e-09,1.2071440549014034e-09,1.7967735951269952e-09,1.5306211098581015e-09,7.560353981600572e-10,1.0264442869557144
0.13643,1.404262397551743e-09,1.2061925630733105e-09,1.7968959343674807e-09,1.5303178701468467e-09,7.536155480206432e-10,0.5783333061372842
0.13648,9.57782396487504e-10,1.2057435997341085e-09,1.7959047736353417e-09,1.5295565397892775e-09,7.537230633911103e-10,-0.6091444796215687
